"CodeArticle";"CodeABarre";"Designation";"PrixAchatHT";"PrixAchatTTC";"PrixVenteHT";"PrixVenteTTC";"TVA";"Marge";"DateAlerte";"StockArticle";"ImageURL";"DescriptionWeb";"ProductBrand";"WebCategorySlug";"OldPriceTTC";"PromoBadge";"ProductGalleryURLs";"ProductSpecs";"Forme";"ProductUrl"
"PS-ISISPHARMA-6A707B";"";"ISIS PHARMA";"0.000";"0.000";"24.200";"28.798";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/marques/isispharma-logo-min-600x315w.jpg";"";"ISIS PHARMA ISISPHARMA AQUARUBORIL SOLUTION MICELLAIRE 250ML ISISPHARMA AQUARUBORIL SOLUTION MICELLAIRE DEMAQUILLANTE 25";"marque";"41.000";"-25%";"";"";"";"https://www.parashop.tn/isispharma"
"PS-ISISPHARMA-AQUARUBORIL-S-6EBC39";"";"ISISPHARMA AQUARUBORIL SOLUTION MICELLAIRE 400ML";"0.000";"0.000";"34.454";"99.000";"187.340";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/isispharma/isispharma-aquaruboril-solution-micellaire-400-ml-600x315w.jpg";"ISISPHARMA AQUARUBORIL SOLUTION MICELLAIRE 400ML est disponible au meilleur prix chez votre parapharmacie parashop tunisie. Livraison gratuite dès 99DT";"";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-aquaruboril-solution-micellaire-400ml"
"PS-ISISPHARMA-GLYCO-A-12-CR-594AFF";"";"ISISPHARMA GLYCO A 12% CREME PEELING";"0.000";"0.000";"47.940";"99.000";"106.508";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/isispharma-glyco-a-12-creme-peeling-superficiel-600x315w.jpg";"ISISPHARMA GLYCO A 12% CREME PEELING à bas prix en tunisie sur parashop votre parapharmacie en ligne. Livraison gratuite dès 99DT";"";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-glyco-a-12-creme-peeling-30ml"
"PS-ISISPHARMA-GLYCO-A-FOAME-4129EA";"";"ISISPHARMA GLYCO A Foamer Mousse Nettoyante";"0.000";"0.000";"44.267";"52.677";"18.998";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/isispharma/isispharma-glyco-a-foamer-nettoyant-600x315w.jpg";"Nettoyez votre peau et offrez-lui un coup d’éclat avec le Glyco A Foamer le nettoayant de isispharma disponible à prix bas chez parashop.";"";"visage";"71.538";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-glyco-a-foamer-nettoyant"
"PS-ISISPHARMA-GLYCO-A-12-CR-F141AA";"";"ISISPHARMA GLYCO A MEDIUM PEELING 30ML";"0.000";"0.000";"47.940";"57.049";"19.001";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/isispharma/isispharma-glyco-a-medium-peeling-creme-nuit-30ml-600x315w.jpg";"GLYCO A MEDIUM Peeling est une percée dans la technologie du peeling à domicile. A prix bas chez parashop tunisie";"";"visage";"78.650";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-glyco-a-12-creme-peeling"
"PS-ISISPHARMA-GLYCO-A-POST--A708D2";"";"ISISPHARMA GLYCO A POST PEELING 40ML";"0.000";"0.000";"25.502";"30.347";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/isispharma/isispharma-glyco-a-post-peeling-creme-apaisante-40ml-600x315w.jpg";"Apaisez et restaurez votre peau avec ISISPHARMA GLYCO A POST PEELING Crème Apaisante disponible en tunisie chez parashop à prix bas";"";"visage";"53.000";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-glyco-a-post-peeling-creme-apaisante-40ml"
"PS-ISISPHARMA-GLYCO-A-SOFT--81299D";"";"ISISPHARMA GLYCO A SOFT PEELING 30ML";"0.000";"0.000";"47.940";"57.049";"19.001";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/isispharma/isispharma-glyco-a-soft-peeling-creme-nuit-30ml-600x315w.jpg";"Offrez-vous les bienfaits d’un peeling superficiel chez vous avec la crème de nuit GLYCO A SOFT Peeling de isispharma disponible à bas prix chez parashop";"";"visage";"104.230";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-glyco-a-soft-peeling-creme-nuit-30ml"
"PS-ISISPHARMA-METRORUBORIL--BD0046";"";"ISISPHARMA Metroruboril A.Z Creme Anti Rougeurs 30ML";"0.000";"0.000";"48.250";"57.417";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/isispharma-metroruboril-az-creme-anti-rougeurs-600x315w.jpg";"ISISPHARMA Metroruboril AZ diminue l’intensité des rougeurs sévères et réduit les imperfections associées. A prix bas chez parashop tunisie";"";"visage";"69.972";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-metroruboril-az-creme-anti-rougeurs-30ml"
"PS-ISISPHARMA-UNITONE-CONTO-5351F5";"";"ISISPHARMA NEOTONE Contour des Yeux Eclaircissant 15ML";"0.000";"0.000";"49.728";"99.000";"99.083";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/isispharma-unitone-contour-yeux-eclaircissant-15ml-600x315w.jpg";"ISISPHARMA UNITONE contour des yeux eclaircissant à bas prix en tunisie sur parashop votre parapharmacie en ligne. Livraison gratuite dès 99DT";"";"visage";"109.754";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-unitone-contour-yeux-eclaircissant-15ml"
"PS-ISISPHARMA-NEOTONE-GEL-N-BE200D";"";"ISISPHARMA NEOTONE GEL NETTOYANT EXFOLIANT 150ML";"0.000";"0.000";"33.558";"99.000";"195.012";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/isispharma/isispharma-neotone-gel-nettoyant-exfoliant-150ml-600x315w.jpg";"ISISPHARMA NEOTONE GEL NETTOYANT EXFOLIANT à bas prix en tunisie sur parashop votre parapharmacie en ligne. Livraison gratuite dès 99DT";"";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-neotone-gel-nettoyant-exfoliant-150ml"
"PS-ISISPHARMA-NEOTONE-SENSI-DC8AA2";"";"ISISPHARMA NEOTONE Sensitive Baume intensif 30ML";"0.000";"0.000";"61.824";"73.571";"19.001";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/isispharma-neotone-sensitive-baume-intensif-30ml-600x315w.jpg";"ISISPHARMA Neotone Sensitive pour la dépigmentation de  visage aide à éclaircir les taches pigmentaires. A prix bas chez parashop tunisie";"";"visage";"74.000";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-neotone-sensitive-baume-intensif-30ml"
"PS-ISISPHARMA-NEOTONE-SERUM-B79F30";"";"ISISPHARMA NEOTONE SERUM INTENSIF NUIT 30ML";"0.000";"0.000";"64.780";"99.000";"52.825";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/isispharma/isispharma-neotone-serum-intensif-nuit-30ml-600x315w.jpg";"ISISPHARMA NEOTONE SERUM INTENSIF NUIT à bas prix en tunisie sur parashop votre parapharmacie en ligne. Livraison gratuite dès 99DT";"";"visage";"115.800";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-neotone-serum-intensif-nuit-30ml"
"PS-ISISPHARMA-NEOTONE-SOLUT-407528";"";"ISISPHARMA NEOTONE SOLUTION MICELLAIRE DEMAQUILLANTE 250ML";"0.000";"0.000";"26.400";"31.416";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/ISISPHARMA%20NEOTONE%20SOLUTION%20MICELLAIRE%20DEMAQUILLANTE%20ECLAT%20250ML-600x315w.jpg";"ISISPHARMA NEOTONE SOLUTION MICELLAIRE permet de nettoyer en douceur et d’éliminer les impuretés. A prix bas chez parashop tunisie";"";"visage";"35.200";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-neotone-solution-micellaire-demaquillante-eclat-250ml"
"PS-ISISPHARMA-RUBORIL-CLEAN-A45B56";"";"ISISPHARMA RUBORIL Cleansing Balm 100ML";"0.000";"0.000";"44.351";"99.000";"123.219";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/isispharma/isispharma-ruboril-cleansing-balm-100ml-600x315w.jpg";"Acheter ISISPHARMA RUBORIL Cleansing Balm à bas prix en tunisie sur parashop votre parapharmacie en ligne. Livraison gratuite dès 99DT";"";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-ruboril-cleansing-balm-100ml"
"PS-ISISPHARMA-RUBORIL-EXPER-A28620";"";"ISISPHARMA RUBORIL Expert M Gel Creme Anti Rougeurs 40ML";"0.000";"0.000";"28.976";"34.481";"18.998";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/ruboril/isispharma-ruboril-expert-m-gel-creme-anti-rougeurs-40ml-600x315w.jpg";"ISISPHARMA RUBORIL Expert M Gel Creme Anti Rougeurs convient aux peau normales à mixtes, au meilleur prix chez parashop tunisie";"";"visage";"57.610";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-ruboril-expert-m-gel-creme-anti-rougeurs-40ml"
"PS-ISISPHARMA-RUBORIL-EXPER-4CCF7A";"";"ISISPHARMA RUBORIL Expert S 40ML";"0.000";"0.000";"37.632";"44.782";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/isispharma-ruboril-expert-s-600x315w.jpg";"ISISPHARMA Ruboril Expert S aide à lutter contre les rougeurs diffuses et les petits vaisseaux, au meilleur prix chez parashop tunisie";"";"visage";"57.417";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-ruboril-expert-s-40ml"
"PS-ISISPHARMA-RUBORIL-LAIT--BF0A91";"";"ISISPHARMA RUBORIL LOTION Lait Demaquillant Apaisant 250ML";"0.000";"0.000";"31.584";"37.585";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/ruboril/isispharma-ruboril-lait-demaquillant-apaisant-250ml-600x315w.jpg";"ISISPHARMA RUBORIL LOTION élimine rapidement toute trace de maquillage de la peau, la laissant douce et fraîche. A prix bas en tunisie";"";"visage";"47.460";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-ruboril-lait-demaquillant-apaisant-250ml"
"PS-ISISPHARMA-SECALIA-AHA-L-3EE83E";"";"ISISPHARMA SECALIA  AHA LAIT EMOLLIENT KERATOREDUCTEUR 200ML";"0.000";"0.000";"65.638";"78.109";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/isispharma-secalia-aha-lait-emollient-keratoreducteur-200ml-600x315w.jpg";"ISISPHARMA SECALIA  AHA permettra d";"";"visage";"89.564";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-secalia-aha-lait-emollient-keratoreducteur-200ml"
"PS-ISISPHARMA-SENSYLIA-24H--1E517D";"";"ISISPHARMA SENSYLIA 24H CREME HYDRATANTE 40ML";"0.000";"0.000";"27.100";"32.249";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/isispharma-sensylia-24h-creme-hydratante-40ml-600x315w.jpg";"ISISPHARMA SENSYLIA 24H CREME HYDRATANTE permet de protéger contre les agressions extérieures. A prix bas chez parashop tunisie";"";"visage";"55.092";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-sensylia-24h-creme-hydratante-40ml"
"PS-ISISPHARMA-SENSYLIA-24H--1CF8FE";"";"ISISPHARMA SENSYLIA 24H LEGERE FLUIDE HYDRATANT 40ML";"0.000";"0.000";"26.755";"31.838";"18.998";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/isispharma-sensylia-24h-legere-fluide-hydratant-40ml-600x315w.jpg";"ISISPHARMA SENSYLIA 24H LEGERE FLUIDE HYDRATANT pour les peaux sensibles normales à mixtes, au meilleur prix chez parashop tunisie";"";"visage";"48.178";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-sensylia-24h-legere-fluide-hydratant-40ml"
"PS-ISISPHARMA-SENSYLIA-SOLU-252923";"";"ISISPHARMA SENSYLIA SOLUTION MICELLAIRE 250ML";"0.000";"0.000";"22.020";"26.204";"19.001";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/isispharma-sensylia-solution-micellaire-demaquillante-hydratante-250ml-600x315w.jpg";"ISISPHARMA SENSYLIA SOLUTION MICELLAIRE nettoyante, hydratante et apaisante. Au meillur prix chez parashop tunisie";"";"visage";"31.838";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-sensylia-solution-micellaire-demaquillante-hydratante-250ml"
"PS-ISISPHARMA-TEEN-DERM-AZ--D42B5C";"";"ISISPHARMA TEEN DERM AZ 30ML";"0.000";"0.000";"51.325";"99.000";"92.888";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/isispharma/isispharma-teen-derm-az-30ml-600x315w.jpg";"ISISPHARMA TEEN DERM AZ est disponible au meilleur prix chez votre parapharmacie parashop tunisie. Livraison gratuite dès 99DT";"";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-teen-derm-az-30ml"
"PS-ISISPHARMA-TEEN-DERM-GEL-AF5751";"";"ISISPHARMA TEEN DERM GeL Nettoyant Exfoliant 150ML";"0.000";"0.000";"32.256";"99.000";"206.920";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/isispharma/isispharma-urelia-gel-nettoyant-exfoliant-200ml-600x315w.jpg";"ISISPHARMA TEEN DERM GeL Nettoyant Exfoliant à bas prix en tunisie sur parashop votre parapharmacie en ligne. Livraison gratuite dès 99DT";"";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-teen-derm-gel-nettoyant-150ml"
"PS-ISISPHARMA-TEEN-DERM-GEL-E6B60D";"";"ISISPHARMA TEEN DERM GEL SENSITIVE 250ML";"0.000";"0.000";"36.288";"99.000";"172.817";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/ISISPHARMA%20TEEN%20DERM%20GEL%20NETTOYANT%20PURIFIANT%20250ML-600x315w.jpg";"ISISPHARMA TEEN DERM GEL NETTOYANT PURIFIANT à bas prix en tunisie sur parashop votre parapharmacie en ligne. Livraison gratuite dès 99DT";"";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-teen-derm-gel-nettoyant-purifiant-250ml"
"PS-ISISPHARMA-TEEN-DERM-HYD-278C1A";"";"ISISPHARMA TEEN DERM Hydra 40ML";"0.000";"0.000";"36.960";"43.982";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/isispharma/isispharma-teen-derm-hydra-40ml-600x315w.jpg";"ISISPHARMA Teen Derm Hydra renforce l’hydratation de votre peau fragilisée par les traitements de l’acné. A prix bas chez parashop tunisie";"";"visage";"50.397";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-teen-derm-hydra-40ml"
"PS-ISISPHARMA-TEEN-DERM-ALP-D9124E";"";"ISISPHARMA TEEN DERM α pure 30ML";"0.000";"0.000";"38.976";"46.381";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/isispharma/isispharma-teen-derm-alpha-pure-30ml-600x315w.jpg";"ISISPHARMA Teen Derm alpha pure réduit les imperfections sévères et apaise votre peau, au meilleur prix chez parashop tunisie";"";"visage";"77.088";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-teen-derm-alpha-pure-30ml"
"PS-ISISPHARMA-URELIA-10-CRE-A67B40";"";"ISISPHARMA URELIA 10 CREME HYDRATANTE 150ML";"0.000";"0.000";"40.320";"47.981";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/isispharma-urelia-10-creme-hydratante-150ml-600x315w.jpg";"ISISPHARMA URELIA 10 adoucit l’épiderme et d’actifs exfoliants qui élimine les squames en douceur. Au meilleur prix chez parashop tunisie";"";"visage";"99.000";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-urelia-10-creme-hydratante-150ml"
"PS-ISISPHARMA-URELIA-50-BAU-D7A249";"";"ISISPHARMA URELIA 50 BAUME HYDRATANT 40ML";"0.000";"0.000";"34.944";"41.583";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/isispharma-urelia-50-baume-hydratant-40ml-600x315w.jpg";"ISISPHARMA URELIA 50 est indiqué pour les crises et/ou poussées d’hyperkératose, qui caractérisent l’eczéma. A prix bas chez parashop tunisie";"";"visage";"51.202";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-urelia-50-baume-hydratant-40ml"
"PS-ISISPHARMA-URELIA-GEL-NE-857471";"";"ISISPHARMA URELIA GEL NETTOYANT EXFOLIANT 200ML";"0.000";"0.000";"24.192";"28.788";"18.998";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/ISISPHARMA%20URELIA%20GEL%20NETTOYANT%20EXFOLIANT%20200ML-600x315w.jpg";"ISISPHARMA URELIA gel nettoyant exfoliant pour peaux très sèches à tendance squameuse ou kératosique, à prix bas chez parashop tunisie";"";"visage";"57.417";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-urelia-gel-nettoyant-exfoliant-200ml"
"PS-ISISPHARMA-VITISKIN-HYDR-31A986";"";"ISISPHARMA VITISKIN HYDROGEL REGULATEUR 50ML";"0.000";"0.000";"68.544";"81.567";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/isispharma-vitiskin-hydrogel-regulateur-50ml-600x315w.jpg";"ISISPHARMA VITISKIN la réponse efficace à tes problèmes d";"";"visage";"82.003";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-vitiskin-hydrogel-regulateur-50ml"
"PS-ISISPHARMA-XEROLAN-SPRAY-75CBDD";"";"ISISPHARMA XEROLAN SPRAY EMOLLIENT REPARATEUR APAISANT 150ML";"0.000";"0.000";"35.455";"42.192";"19.002";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/isispharma-xerolan-spray-emollient-reparateur-apaisant-150ml-600x315w.jpg";"ISISPHARMA XEROLAN SPRAY EMOLLIENT REPARATEUR soulage les brûlures mineures, les démangeaisons superficielles et l";"";"visage";"63.606";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-xerolan-spray-emollient-reparateur-apaisant-150ml"
"PS-JONZAC-CICA-CREME-REPARA-DBE0D5";"";"JONZAC +CICA CREME REPARATRICE APAISANTE 40ML";"0.000";"0.000";"30.488";"36.280";"18.998";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/jonzac/jonzac-cica-creme-reparatrice-apaisante-40ml-600x315w.jpg";"JONZAC CICA CREME REPARATRICE APAISANTE avec l";"";"visage";"42.683";"-25%";"";"";"";"https://www.parashop.tn/visage/jonzac-cica-creme-reparatrice-apaisante-40ml"
"PS-JONZAC-EAU-THERMALE-300M-4D1A3B";"";"JONZAC EAU THERMALE SPRAY 300ML";"0.000";"0.000";"24.388";"29.022";"19.001";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/jonzac/jonzac-eau-thermale-300-ml-600x315w.jpg";"JONZAC Eau thermale est régénérante, anti-inflammatoire, apaisante et hydratante. Au meilleur prix chez parashop tunisie";"";"visage";"34.143";"-25%";"";"";"";"https://www.parashop.tn/visage/jonzac-eau-thermale-300ml"
"PS-JONZAC-EAU-MICELLAIRE-PU-43EF50";"";"JONZAC PURE EAU MICELLAIRE PURIFIANTE 500ML";"0.000";"0.000";"30.488";"36.281";"19.001";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/jonzac/jonzac-pure-eau-micellaire-purifiante-500ml-600x315w.jpg";"JONZAC PURE EAU MICELLAIRE PURIFIANTE nettoie et purifie sans dessécher. Au meilleur prix chez parashop tunisie";"";"visage";"42.683";"-25%";"";"";"";"https://www.parashop.tn/visage/jonzac-eau-micellaire-purifiante-500ml"
"PS-JONZAC-EAU-THERMALE-GEL--006D60";"";"JONZAC PURE GEL NETTOYANT PURIFANT 400ML";"0.000";"0.000";"43.228";"51.441";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/jonzac/jonzac-pure-gel-nettoyant-purifant-400ml-600x315w.jpg";"jonzac pure gel nettoyant purifiant nettoie et élimine les impuretés en respectant le film hydrolipidique. A prix bas chez parashop tunisie,";"";"visage";"60.519";"-25%";"";"";"";"https://www.parashop.tn/visage/jonzac-eau-thermale-gel-nettoyant-purifant-400ml"
"PS-JONZAC-PURE-MASQUE-PURIF-C6C69F";"";"JONZAC PURE MASQUE PURIFIANT 50ML";"0.000";"0.000";"41.076";"48.880";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/jonzac/jonzac-pure-masque-purifiant-desincrustant-50ml-600x315w.jpg";"JONZAC PURE MASQUE PURIFIANT exfolie et désobstrue les pores en douceur et convient aux peaux mixtes à grasses. A prix bas chez parashop tunisie";"";"visage";"72.828";"-25%";"";"";"";"https://www.parashop.tn/visage/jonzac-pure-masque-purifiant-desincrustant-50ml"
"PS-JONZAC-9D62DD";"";"JONZAC";"0.000";"0.000";"30.488";"36.280";"18.998";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/marques/jonzac-logo-min-600x315w.jpg";"";"JONZAC JONZAC +CICA CREME REPARATRICE APAISANTE 40ML JONZAC +CICA CREME REPARATRICE APAISANTE 40MLJONZAC +CICA CREME REP";"marque";"42.683";"-25%";"";"";"";"https://www.parashop.tn/jonzac"
"PS-JONZAC-EAU-THERMALE-CREM-374303";"";"JONZAC PURE SOIN HYDRATANT MATIFIANT 50ML";"0.000";"0.000";"37.689";"44.850";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/jonzac/jonzac-pure-soin-hydratant-matifiant-50ml-600x315w.jpg";"JONZAC PURE SOIN HYDRATANT MATIFIANT contrôle l";"";"visage";"52.765";"-25%";"";"";"";"https://www.parashop.tn/visage/jonzac-eau-thermale-creme-purifiante-matifiante-50ml"
"PS-JONZAC-PURE-SOIN-PURIFIA-EA2D6E";"";"JONZAC PURE SOIN PURIFIANT ANTI-IMPERFECTIONS 50ML";"0.000";"0.000";"37.689";"44.850";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/jonzac/jonzac-pure-soin-purifiant-anti-imperfections-50ml-600x315w.jpg";"JONZAC PURE SOIN PURIFIANT ANTI-IMPERFECTIONS crème légère qui purifie la peau, élimine les imperfections et révèle un teint unifié et lumineux.";"";"visage";"52.765";"-25%";"";"";"";"https://www.parashop.tn/visage/jonzac-pure-soin-purifiant-anti-imperfections-50ml"
"PS-JONZAC-EAU-MICELLAIRE-AP-60E935";"";"JONZAC REACTIVE EAU MICELLAIRE APAISANTE 500ML";"0.000";"0.000";"30.488";"36.281";"19.001";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/jonzac/jonzac-reactive-eau-micellaire-apaisante-500ml-600x315w.jpg";"JONZAC EAU MICELLAIRE APAISANTE pour les peaux sensibles, Hypoallergénique, sans alcool. Au meilleur prix chez parashop tunisie";"";"visage";"42.683";"-25%";"";"";"";"https://www.parashop.tn/visage/jonzac-eau-micellaire-apaisante-500ml"
"PS-JONZAC-EAU-THERMALE-JONZ-3F4A90";"";"JONZAC REHYDRATE EAU MICELLAIRE HYDRATANTE 500ML";"0.000";"0.000";"35.868";"42.683";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/jonzac/jonzac-rehydrate-eau-micellaire-hydratante-500ml-600x315w.jpg";"JONZAC REHYDRATE EAU MICELLAIRE HYDRATANTE 500ML: démaquillante, apaisante et nettoyante. Au meilleur prix chez parashop tunisie";"";"visage";"49.666";"-25%";"";"";"";"https://www.parashop.tn/visage/jonzac-eau-thermale-jonzac-eau-micellaire"
"PS-JONZAC-REHYDRATE-GEL-DER-35EB27";"";"JONZAC REHYDRATE GEL NETTOYANT DERMO FRAICHEUR 200ML";"0.000";"0.000";"26.602";"31.656";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/jonzac/jonzac-rehydrate-gel-nettoyant-dermo-fraicheur-200ml-600x315w.jpg";"Jonzac rehydrate Gel Dermo Nettoyant Visage élimine les impuretés du visage et le nettoie.  A prix bas chez parashop tunisie";"";"visage";"37.242";"-25%";"";"";"";"https://www.parashop.tn/visage/jonzac-rehydrate-gel-dermo-nettoyant-visage-200-ml"
"PS-JONZAC-REHYDRATE-GELEE-G-C57088";"";"JONZAC REHYDRATE GELEE GOMMANTE DOUCEUR 75ML";"0.000";"0.000";"38.868";"46.253";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/jonzac/jonzac-rehydrate-gelee-gommante-douceur-75ml-600x315w.jpg";"JONZAC REHYDRATE GELEE GOMMANTE DOUCEUR aide à éliminer la couche supérieure des cellules mortes. A prix bas chez parashop tunisie";"";"visage";"48.178";"-25%";"";"";"";"https://www.parashop.tn/visage/jonzac-rehydrate-gelee-gommante-douceur-75ml"
"PS-JONZAC-REHYDRATE-MASQUE--52A97C";"";"JONZAC REHYDRATE MASQUE HYDRATANT 50ML";"0.000";"0.000";"33.915";"40.359";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/jonzac/jonzac-rehydrate-masque-hydratant-50ml-600x315w.jpg";"JONZAC REHYDRATE MASQUE HYDRATANT RÉGÉNÉRANT est un soin rafraîchissant et vivifiant, au meilleur prix chez parashop tunisie,";"";"visage";"47.481";"-25%";"";"";"";"https://www.parashop.tn/visage/jonzac-rehydrate-masque-hydratant-50ml"
"PS-JONZAC-REHYDRATE-SERUM-C-E71CCC";"";"JONZAC REHYDRATE SERUM 30ML";"0.000";"0.000";"50.102";"59.622";"19.001";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/jonzac/jonzac-rehydrate-serum-concentre-desalterant-30ml-600x315w.jpg";"JONZAC REHYDRATE SERUM pénètre profondément dans la peau pour hydrater et repulper les cellules de la peau. A prix bas chez parashop tunisie";"";"visage";"70.143";"-25%";"";"";"";"https://www.parashop.tn/visage/jonzac-rehydrate-serum-concentre-desalterant-30ml"
"PS-JONZAC-REHYDRATE-SOIN-LE-DF88F6";"";"JONZAC REHYDRATE SOIN LEGER 50ML";"0.000";"0.000";"41.736";"49.666";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/jonzac/jonzac-rehydrate-soin-leger-fondant-50ml-2-600x315w.jpg";"JONZAC Rehydrate Soin léger réhydrate la peau et lui donne une fraîcheur. Au meilleur prix chez parashop tunisie";"";"visage";"51.202";"-25%";"";"";"";"https://www.parashop.tn/visage/jonzac-rehydrate-soin-leger-rehydratant-bio-tube-50ml"
"PS-JONZAC-SUBLIMACTIVE-CREM-8C75A8";"";"JONZAC SUBLIMACTIVE CREME RICHE LISSANTE ANTI AGE 40ML";"0.000";"0.000";"62.516";"74.394";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/jonzac/jonzac-sublimactive-creme-riche-lissante-anti-age-40ml-600x315w.jpg";"JONZAC SUBLIMACTIVE CREME RICHE LISSANTE ANTI AGE au meilleur prix chez parashop tunisie";"";"visage";"87.522";"-25%";"";"";"";"https://www.parashop.tn/visage/jonzac-sublimactive-creme-riche-lissante-anti-age-40ml"
